1667,420,15,5
1668,370,49,28
1669,416,23,401
1670,458,50,194
1671,484,21,422
1672,257,34,24
1673,409,39,293
1674,363,41,189
1675,296,19,161
1676,209,22,188
1677,458,20,395
1678,136,35,104
1679,378,19,243
1680,283,37,96
1681,260,43,56
1682,444,32,8
1683,317,34,116
1684,290,10,236
1685,293,34,52
1686,112,25,44
1687,260,32,153
1688,333,47,91
1689,322,21,171
1690,439,27,18
1691,119,30,41
1692,451,24,167
1693,333,31,298
1694,215,14,75
1695,475,28,372
1696,120,33,46
1697,460,14,75
1698,253,10,145
1699,398,19,135
1700,104,17,77
1701,444,41,377
1702,258,18,248
1703,126,42,51
1704,371,47,196
1705,346,36,262
1706,326,42,134
1707,319,38,229
1708,323,45,152
1709,272,43,70
1710,483,45,195
1711,412,48,167
1712,352,43,54
1713,202,22,53
1714,294,24,264
1715,145,36,26
1716,125,17,19
1717,404,49,76
1718,422,46,102
1719,460,49,421
1720,130,28,0
1721,323,37,86
1722,116,50,7
1723,388,10,281
1724,152,30,57
1725,187,13,30
1726,441,35,65
1727,470,33,4
1728,155,33,29
1729,292,32,52
1730,224,49,11
1731,146,17,115
1732,138,32,65
1733,192,25,41
1734,327,27,75
1735,221,10,87
1736,463,32,423
1737,101,38,37
1738,469,23,351
1739,134,20,132
1740,343,23,41
1741,162,27,21
1742,202,17,127
1743,338,44,13
1744,292,29,113
1745,271,23,115
1746,236,24,15
1747,461,39,447
1748,381,17,280
1749,210,19,145
1750,324,19,104
1751,205,23,196
1752,225,34,129
1753,191,37,41
1754,109,45,36
1755,464,15,105
1756,208,46,16
1757,325,47,33
1758,448,47,137
1759,494,50,278
1760,216,11,177
1761,378,41,115
1762,420,48,265
1763,463,24,441
1764,486,26,345
1765,137,36,3
1766,320,42,189
1767,404,25,159
1768,240,34,143
1769,467,46,432
1770,103,50,9
1771,133,49,37
1772,493,35,73
1773,213,47,166
1774,180,46,119
1775,197,12,2
1776,324,17,270
1777,442,12,313
1778,179,13,93
1779,356,32,174
1780,216,25,176
1781,223,35,154
1782,219,10,78
1783,493,39,218
1784,480,42,283
1785,310,21,208
1786,275,41,225
1787,270,10,270
1788,170,19,25
1789,247,24,172
1790,500,23,164
1791,325,24,160
1792,325,30,11
1793,331,34,90
1794,313,20,27
1795,151,22,31
1796,187,12,105
1797,377,36,226
1798,469,25,238
1799,437,29,323
1800,281,45,281
1801,406,24,210
1802,388,23,144
1803,468,48,281
1804,129,31,121
1805,276,36,163
1806,175,46,43
1807,398,30,36
1808,358,22,205
1809,139,14,57
1810,345,28,154
1811,324,31,188
1812,363,34,356
1813,444,46,4
1814,116,10,10
1815,217,39,31
1816,203,42,99
1817,377,42,105
1818,285,50,29
1819,248,45,236
1820,339,18,228
1821,246,20,101
1822,433,15,134
1823,453,46,364
1824,231,34,63
1825,325,29,225
1826,119,29,94
1827,334,31,36
1828,135,15,59
1829,285,41,105
1830,173,14,117
1831,480,36,409
1832,107,22,46
1833,467,35,23
1834,385,25,257
1835,492,45,120
1836,293,17,266
1837,338,20,222
1838,345,41,28
1839,320,11,146
1840,199,45,21
1841,382,39,34
1842,252,37,82
1843,420,47,73
1844,197,15,89
1845,251,49,172
1846,483,39,5
1847,299,33,235
1848,478,42,470
1849,266,46,216
1850,336,25,257
1851,247,42,156
1852,151,40,112
1853,423,23,163
1854,232,21,228
1855,126,15,26
1856,272,33,123
1857,274,24,167
1858,436,36,177
1859,465,20,24
1860,384,15,379
1861,250,12,216
1862,303,39,121
1863,270,36,219
1864,369,48,71
1865,287,18,190
1866,426,17,96
1867,298,35,80
1868,344,18,272
1869,194,38,101
1870,471,16,242
1871,219,23,22
1872,255,37,191
1873,403,18,304
1874,207,17,52
1875,127,26,78
1876,107,49,66
1877,409,33,223
1878,391,50,150
1879,311,31,75
1880,191,43,147
1881,180,38,32
1882,356,43,15
1883,113,17,34
1884,276,35,87
1885,209,40,178
1886,305,30,8
1887,307,27,42
1888,324,43,306
1889,320,31,117
1890,373,16,324
1891,448,32,86
1892,370,24,100
1893,329,31,308
1894,398,14,78
1895,397,37,63
1896,323,39,278
1897,201,30,72
1898,368,10,277
1899,359,19,83
1900,305,40,22
1901,418,26,113
1902,479,25,220
1903,425,26,192
1904,335,32,89
1905,392,30,131
1906,489,48,270
1907,322,41,49
1908,360,18,294
1909,349,28,33
1910,170,47,79
1911,405,33,1
1912,164,25,76
1913,115,21,82
1914,124,36,92
1915,382,17,111
1916,405,18,143
1917,388,13,312
1918,255,28,164
1919,319,13,314
1920,460,10,399
1921,206,11,136
1922,197,29,117
1923,447,35,267
1924,430,49,76
1925,183,49,49
1926,363,45,252
1927,483,37,481
1928,213,47,191
1929,152,41,142
1930,360,24,334
1931,467,50,68
1932,110,46,83
1933,231,42,187
1934,266,22,159
1935,247,43,61
1936,161,49,122
1937,324,15,125
1938,231,49,137
1939,136,46,105
1940,465,46,181
1941,377,35,239
1942,153,13,2
1943,138,18,116
1944,183,22,151
1945,211,29,144
1946,277,38,100
1947,261,34,159
1948,347,30,44
1949,415,24,395
1950,152,19,53
1951,205,19,126
1952,500,16,294
1953,373,18,332
1954,463,24,435
1955,405,31,267
1956,217,24,19
1957,334,37,35
1958,271,16,198
1959,254,41,65
1960,150,29,67
1961,298,32,17
1962,103,32,20
1963,371,44,266
1964,140,26,41
1965,276,10,116
1966,424,30,337
1967,172,10,115
1968,369,46,291
1969,496,23,22
1970,418,16,380
1971,326,46,65
1972,247,48,244
1973,362,44,215
1974,327,49,17
1975,206,35,157
1976,129,48,22
1977,419,38,24
1978,217,16,119
1979,126,40,98
1980,417,29,362
1981,234,23,202
1982,315,17,13
1983,375,41,45
1984,471,15,229
1985,331,23,244
1986,449,23,420
1987,455,47,347
1988,421,40,334
1989,298,45,73
1990,260,40,190
1991,324,11,101
1992,292,50,130
1993,116,18,88
1994,210,24,166
1995,119,15,96
1996,270,32,240
1997,287,10,165
1998,261,32,211
1999,172,44,126
2000,416,42,335
2001,154,30,37
2002,159,21,81
2003,330,39,67
2004,213,24,19
2005,135,30,25
2006,480,34,395
2007,258,13,52
2008,408,31,47
2009,250,17,134
2010,131,17,91
2011,108,46,100
2012,333,33,197
2013,210,24,88
2014,375,44,115
2015,159,26,133
2016,361,26,348
2017,349,38,347
2018,296,17,68
2019,236,17,45
2020,181,12,122
2021,444,47,120
2022,130,18,44
2023,267,32,208
2024,324,30,297
2025,421,40,411
2026,467,12,2
2027,498,28,79
2028,209,26,192
2029,455,35,445
2030,329,39,64
2031,499,23,444
2032,182,13,134
2033,236,39,38
2034,285,18,142
2035,240,43,29
2036,420,40,347
2037,386,36,98
2038,450,35,34
2039,435,30,203
2040,479,42,238
2041,242,30,196
2042,297,20,261
2043,383,42,63
2044,206,30,46
2045,334,49,156
2046,456,16,451
2047,461,22,263
2048,373,47,264
2049,438,49,286
2050,444,10,148
2051,306,41,88
2052,209,11,21
2053,329,14,15
2054,246,37,70
2055,396,35,227
2056,239,46,134
2057,259,49,137
2058,194,35,142
2059,368,43,144
2060,342,14,238
2061,106,17,92
2062,243,44,128
2063,192,46,181
2064,482,31,435
2065,194,40,182
2066,229,29,204
2067,463,12,303
2068,236,11,235
2069,453,23,168
2070,477,22,265
2071,190,27,80
2072,286,47,166
2073,311,19,28
2074,495,13,495
2075,358,22,58
2076,435,23,418
2077,357,16,275
2078,447,12,437
2079,104,37,14
2080,481,20,100
2081,228,33,54
2082,365,23,18
2083,459,43,398
2084,403,30,51
2085,350,34,161
2086,133,29,67
2087,436,19,106
2088,417,25,240
2089,332,39,75
2090,311,13,74
2091,109,12,20
2092,277,37,120
2093,470,17,259
2094,208,24,166
2095,479,28,68
2096,463,18,72
2097,138,15,85
2098,212,16,152
2099,280,11,251
2100,218,28,80
2101,225,12,50
2102,446,12,325
2103,420,12,181
2104,191,32,97
2105,212,47,187
2106,320,43,61
2107,366,37,0
2108,495,38,420
2109,402,39,65
2110,177,18,51
2111,295,35,25
2112,482,18,250
2113,160,31,61
2114,204,28,44
2115,136,11,120
2116,367,15,145
2117,287,29,116
2118,377,22,193
2119,308,48,163
2120,205,20,150
2121,492,30,128
2122,293,27,54
2123,355,32,285
2124,284,43,140
2125,346,23,89
2126,244,42,28
2127,276,18,166
2128,313,32,79
2129,259,37,100
2130,335,41,122
2131,121,32,75
2132,472,40,115
2133,136,38,30
2134,443,17,359
2135,486,38,277
2136,199,24,2
2137,101,20,100
2138,395,17,186
2139,254,34,68
2140,234,27,157
2141,491,44,491
2142,486,45,181
2143,361,31,263
2144,156,27,41
2145,367,28,246
2146,112,14,75
2147,144,38,44
2148,427,18,126
2149,349,23,6
2150,223,28,3
2151,201,40,37
2152,199,45,138
2153,156,24,136
2154,436,25,402
2155,435,11,328
2156,436,17,371
2157,280,40,38
2158,306,23,200
2159,190,22,169
2160,467,35,237
2161,371,47,370
2162,159,31,25
2163,325,20,270
2164,322,39,72
2165,458,26,167
2166,197,36,195
2167,147,24,5
2168,490,30,170
2169,386,34,308
2170,479,20,309
2171,469,47,198
2172,465,24,17
2173,160,48,130
2174,400,22,263
2175,415,25,155
2176,320,24,292
2177,448,47,318
2178,484,30,209
2179,467,11,165
2180,349,36,142
2181,322,44,59
2182,474,28,386
2183,351,23,12
2184,221,50,134
2185,416,45,92
2186,213,41,212
2187,111,44,91
2188,255,38,214
2189,431,29,250
2190,110,37,89
2191,224,50,209
2192,109,40,72
2193,338,18,168
2194,396,11,88
2195,398,36,207
2196,483,45,132
2197,299,14,103
2198,234,27,217
2199,386,36,336
2200,449,38,224
2201,490,35,390
2202,479,19,217
2203,450,21,165
2204,455,18,338
2205,184,44,43
2206,406,17,152
2207,499,29,427
2208,379,25,104
2209,165,42,79
2210,291,21,67
2211,179,48,149
2212,158,32,23
2213,410,39,103
2214,488,43,432
2215,113,41,35
2216,202,18,185
2217,240,33,136
2218,345,47,325
2219,224,19,58
2220,456,22,52
2221,144,18,112
2222,257,15,167
2223,374,44,56
2224,183,23,7
2225,209,39,38
2226,290,46,156
2227,388,23,283
2228,118,29,118
2229,298,46,275
2230,324,44,168
2231,330,46,289
2232,195,15,123
2233,106,23,36
2234,361,29,356
2235,319,22,103
2236,322,13,122
2237,397,14,84
2238,226,25,138
2239,238,26,61
2240,386,27,109
2241,217,17,193
2242,326,10,54
2243,264,36,219
2244,254,37,178
2245,185,46,8
2246,483,15,376
2247,347,50,71
2248,360,41,156
2249,390,27,242
2250,150,23,47
2251,224,17,61
2252,383,46,351
2253,421,20,217
2254,258,14,158
2255,133,28,109
2256,488,47,458
2257,457,49,368
2258,309,44,96
2259,341,32,283
2260,419,39,85
2261,221,44,119
2262,427,23,377
2263,284,31,236
2264,217,12,173
2265,162,17,110
2266,167,46,55
2267,267,40,244
2268,326,47,60
2269,410,36,159
2270,289,48,178
2271,195,15,186
2272,392,29,389
2273,326,24,209
2274,130,46,90
2275,126,48,78
2276,430,21,82
2277,432,48,36
2278,326,23,76
2279,287,12,196
2280,281,32,191
2281,219,43,49
2282,214,40,207
2283,215,17,160
2284,358,23,185
2285,489,44,108
2286,253,36,104
2287,498,15,345
2288,493,30,115
2289,299,23,8
2290,130,49,73
2291,272,38,11
2292,259,21,177
2293,256,17,44
2294,145,20,87
2295,459,38,423
2296,294,24,257
2297,271,36,58
2298,116,34,54
2299,447,13,232
2300,260,19,40
2301,434,33,350
2302,104,23,39
2303,122,34,102
2304,308,38,260
2305,220,13,65
2306,233,33,196
2307,204,28,171
2308,189,23,17
2309,290,39,27
2310,443,22,25
2311,121,18,68
2312,499,24,221
2313,190,29,45
2314,349,21,192
2315,295,27,59
2316,119,14,116
2317,474,31,132
2318,442,19,108
2319,459,12,425
2320,237,15,73
2321,143,11,19
2322,323,20,305
2323,225,32,57
2324,374,49,94
2325,411,29,192
2326,274,18,61
2327,190,16,81
2328,134,24,103
2329,293,45,12
2330,426,34,187
2331,160,25,139
2332,145,20,58
2333,200,24,164
2334,341,48,138
2335,106,23,86
2336,254,30,46
2337,318,12,193
2338,492,24,335
2339,288,22,249
2340,364,43,325
2341,108,26,78
2342,408,37,95
2343,471,31,392
2344,176,25,108
2345,476,45,319
2346,451,49,152
2347,392,19,13
2348,168,41,15
2349,167,10,95
2350,201,14,42
2351,416,32,65
2352,135,40,22
2353,114,20,114
2354,137,27,119
2355,440,22,9
2356,423,41,27
2357,406,17,33
2358,444,26,5
2359,476,28,320
2360,100,13,87
2361,392,32,274
2362,416,11,310
2363,347,15,311
2364,222,18,166
2365,383,17,110
2366,192,43,156
2367,231,22,140
2368,216,13,3
2369,107,41,10
2370,122,32,3
2371,333,47,171
2372,431,19,15
2373,379,31,206
2374,447,46,133
2375,362,32,74
2376,484,12,125
2377,472,45,46
2378,267,23,58
2379,206,40,205
2380,408,10,280
2381,303,13,83
2382,112,27,0
2383,473,36,433
2384,484,18,397
2385,289,30,77
2386,191,45,154
2387,413,14,364
2388,156,12,21
2389,470,33,149
2390,476,21,449
2391,192,17,42
2392,439,33,329
2393,396,24,80
2394,123,27,122
2395,176,42,147
2396,242,41,145
2397,115,29,114
2398,457,40,282
2399,321,23,228
2400,202,13,7
2401,237,29,218
2402,240,17,102
2403,170,16,158
2404,330,37,21
2405,393,29,115
2406,235,30,230
2407,107,25,102
2408,479,49,452
2409,404,26,118
2410,454,31,451
2411,449,40,399
2412,487,42,15
2413,322,45,302
2414,487,11,421
2415,438,48,103
2416,266,37,252
2417,227,22,191
2418,454,47,415
2419,468,44,409
2420,284,12,41
2421,240,35,233
2422,225,35,213
2423,430,40,137
2424,214,32,24
2425,455,15,138
2426,415,23,329
2427,136,14,77
2428,463,49,20
2429,214,48,62
2430,312,22,92
2431,196,22,133
2432,497,30,430
2433,290,27,260
2434,493,46,172
2435,129,34,95
2436,385,40,21
2437,179,17,65
2438,199,38,6
2439,280,47,269
2440,289,16,89
2441,233,40,29
2442,139,28,124
2443,180,47,103
2444,243,38,149
2445,246,21,184
2446,383,20,273
2447,333,35,183
2448,457,12,341
2449,209,15,119
2450,337,30,289
2451,213,50,71
2452,244,35,118
2453,152,27,68
2454,336,32,137
2455,116,15,66
2456,337,20,0
2457,196,41,5
2458,394,14,372
2459,422,50,94
2460,337,16,68
2461,100,28,10
2462,184,34,112
2463,426,10,258
2464,415,50,239
2465,273,32,244
2466,198,10,133
2467,142,19,70
2468,114,49,32
2469,156,12,82
2470,110,17,45
2471,394,22,15
2472,389,36,348
2473,270,37,191
2474,182,20,65
2475,251,17,41
2476,245,38,22
2477,249,46,28
2478,339,12,218
2479,186,42,152
2480,226,13,25
2481,163,27,35
2482,477,43,429
2483,314,49,291
2484,469,14,251
2485,139,37,20
2486,283,14,260
2487,143,15,128
2488,292,38,66
2489,388,16,165
2490,116,13,93
2491,224,32,6
2492,109,24,92
2493,417,36,12
2494,324,43,207
2495,376,11,336
2496,359,19,167
2497,198,49,75
2498,384,13,147
2499,169,18,50
2500,356,27,46
2501,473,12,446
2502,187,18,109
2503,476,42,248
2504,181,19,40
2505,277,15,219
2506,137,50,11
2507,443,27,231
2508,436,49,242
2509,325,41,144
2510,389,27,224
2511,342,11,301
2512,446,14,444
2513,306,15,207
2514,221,24,55
2515,349,29,324
2516,352,43,83
2517,430,32,18
2518,127,42,32
2519,396,37,287
2520,170,46,15
2521,291,22,177
2522,199,44,189
2523,321,26,132
2524,106,42,25
2525,150,25,121
2526,282,23,34
2527,368,49,94
2528,372,37,19
2529,165,20,44
2530,316,27,177
2531,302,10,222
2532,278,35,78
2533,455,21,176
2534,292,44,63
2535,347,36,16
2536,280,24,30
2537,280,15,113
2538,112,37,29
2539,303,23,294
2540,474,16,469
2541,461,39,98
2542,191,47,36
2543,258,22,34
2544,496,35,23
2545,269,18,107
2546,417,20,272
2547,380,23,294
2548,319,18,275
2549,434,37,254
2550,362,36,240
2551,474,26,204
2552,400,37,127
2553,321,45,1
2554,334,44,30
2555,166,15,54
2556,130,35,35
2557,257,35,247
2558,482,48,479
2559,324,41,316
2560,396,29,137
2561,148,34,148
2562,142,12,82
2563,187,42,5
2564,103,32,11
2565,152,31,113
2566,434,34,429
2567,197,26,127
2568,484,34,121
2569,275,37,211
2570,333,26,51
2571,489,35,127
2572,174,42,174
2573,106,49,27
2574,451,36,58
2575,209,44,78
2576,366,39,187
2577,335,37,45
2578,296,39,66
2579,215,27,179
2580,391,44,23
2581,152,29,119
2582,256,23,78
2583,125,38,3
2584,375,24,106
2585,407,44,366
2586,295,18,65
2587,281,16,250
2588,147,12,114
2589,173,36,135
2590,289,21,57
2591,121,36,48
2592,222,35,80
2593,273,22,236
2594,427,48,241
2595,136,48,62
2596,321,11,123
2597,386,18,288
2598,162,17,122
2599,465,29,21
2600,263,49,11
2601,437,18,181
2602,402,48,337
2603,202,26,166
2604,458,44,374
2605,145,35,49
2606,443,21,183
2607,291,36,276
2608,464,50,169
2609,371,34,326
2610,462,48,253
2611,373,46,164
2612,457,20,78
2613,461,40,270
2614,315,36,16
2615,171,35,20
2616,384,14,164
2617,447,31,81
2618,254,48,2
2619,336,40,65
2620,289,36,46
2621,448,21,194
2622,194,38,147
2623,447,41,315
2624,350,33,306
2625,405,34,244
2626,183,16,26
2627,340,49,0
2628,207,25,27
2629,489,36,469
2630,468,33,413
2631,208,41,54
2632,135,42,90
2633,226,16,137
2634,262,20,62
2635,337,46,65
2636,387,42,194
2637,165,47,151
2638,438,31,57
2639,316,49,35
2640,320,32,221
2641,462,35,32
2642,375,50,5
2643,347,34,72
2644,235,19,175
2645,313,24,153
2646,419,15,191
2647,331,29,20
2648,444,18,437
2649,468,38,182
2650,389,15,182
2651,152,19,65
2652,134,43,37
2653,251,35,113
2654,479,15,31
2655,143,34,129
2656,140,39,62
2657,231,37,52
2658,215,43,79
2659,183,32,49
2660,443,18,387
2661,155,24,4
2662,184,26,170
2663,389,44,150
2664,348,38,132
2665,402,43,386
2666,455,39,193
2667,309,20,246
2668,308,36,138
2669,230,21,51
2670,224,37,87
2671,223,14,152
2672,189,27,62
2673,442,31,27
2674,340,16,140
2675,168,46,90
2676,146,22,51
2677,433,28,175
2678,476,11,476
2679,350,23,158
2680,427,38,391
2681,485,14,464
2682,196,34,167
2683,379,37,84
2684,112,33,55
2685,205,44,73
2686,393,30,185
2687,468,24,35
2688,471,32,314
2689,242,46,26
2690,150,44,146
2691,464,48,301
2692,229,34,228
2693,188,45,30
2694,483,24,204
2695,444,50,297
2696,455,44,66
2697,325,22,118
2698,486,14,59
2699,203,42,176
2700,302,31,30
2701,350,45,202
2702,130,31,61
2703,175,31,158
2704,361,12,278
2705,328,16,270
2706,391,31,300
2707,474,34,188
2708,278,25,170
2709,310,35,241
2710,369,31,222
2711,427,46,336
2712,292,20,33
2713,458,17,344
2714,304,39,241
2715,494,31,114
2716,186,38,14
2717,101,21,63
2718,228,49,14
2719,238,33,218
2720,492,38,342
2721,416,25,127
2722,376,14,302
2723,499,33,360
2724,106,25,46
2725,140,31,123
2726,271,15,27
2727,166,46,140
2728,203,31,85
2729,166,12,18
2730,481,17,237
2731,206,28,145
2732,316,18,299
2733,450,24,406
2734,155,29,43
2735,359,16,208
2736,160,17,43
2737,458,35,414
2738,480,34,207
2739,269,17,108
2740,254,45,130
2741,497,30,465
2742,409,12,145
2743,142,38,58
2744,415,25,361
2745,347,49,290
2746,379,34,282
2747,481,40,3
2748,252,49,197
2749,317,47,268
2750,292,49,219
2751,290,16,126
2752,481,29,480
2753,203,39,31
2754,479,44,262
2755,145,44,135
2756,475,42,284
2757,464,38,451
2758,499,29,90
2759,479,21,318
2760,104,43,24
2761,419,23,121
2762,151,26,25
2763,152,20,18
2764,416,11,303
2765,442,45,245
2766,382,45,19
2767,494,47,228
2768,255,43,65
2769,114,31,72
2770,360,32,154
2771,391,19,19
2772,402,43,374
2773,204,35,147
2774,279,17,149
2775,282,29,201
2776,418,42,226
2777,278,24,137
2778,343,20,202
2779,231,13,18
2780,227,37,165
2781,143,44,21
2782,380,49,208
2783,425,35,10
2784,396,31,146
2785,208,13,19
2786,178,25,127
2787,313,19,149
2788,203,23,108
2789,351,20,279
2790,144,24,6
2791,313,10,240
2792,122,37,63
2793,302,49,133
2794,257,43,135
2795,359,30,76
2796,321,17,307
2797,398,19,144
2798,312,38,75
2799,227,37,197
2800,260,40,251
2801,266,42,152
2802,376,22,16
2803,274,20,78
2804,215,26,91
2805,197,23,68
2806,484,23,400
2807,368,40,213
2808,499,50,262
2809,393,29,196
2810,480,24,277
2811,226,32,71
2812,246,28,118
2813,199,20,176
2814,149,46,24
2815,461,22,303
2816,135,44,27
2817,372,24,279
2818,363,47,301
2819,377,37,186
2820,157,42,52
2821,487,19,344
2822,327,40,21
2823,387,20,273
2824,450,14,305
2825,273,36,123
2826,160,25,34
2827,168,38,44
2828,252,12,152
2829,418,30,389
2830,281,24,210
2831,439,12,249
2832,443,48,140
2833,400,30,101
2834,346,15,231
2835,415,31,119
2836,132,39,40
2837,189,22,97
2838,301,13,255
2839,281,38,16
2840,463,16,211
2841,415,32,262
2842,450,50,207
2843,327,20,167
2844,150,23,65
2845,157,30,87
2846,398,30,311
2847,191,24,81
2848,288,46,285
2849,254,41,71
2850,227,41,207
2851,497,17,227
2852,411,41,341
2853,288,39,239
2854,496,20,386
2855,278,10,75
2856,387,43,171
2857,232,11,160
2858,295,23,279
2859,184,11,7
2860,270,45,34
2861,201,35,39
2862,187,47,59
2863,245,13,223
2864,328,28,21
2865,247,49,25
2866,150,30,131
2867,136,29,66
2868,193,36,173
2869,341,44,259
2870,229,35,200
2871,392,25,132
2872,453,27,294
2873,100,38,45
2874,399,40,358
2875,265,29,63
2876,283,49,111
2877,160,25,156
2878,431,17,62
2879,229,28,65
2880,189,12,17
2881,222,35,209
2882,110,41,19
2883,424,36,355
2884,362,12,178
2885,456,10,15
2886,332,19,69
2887,405,49,31
2888,124,46,112
2889,233,31,95
2890,324,50,160
2891,213,15,43
2892,122,35,80
2893,316,31,69
2894,314,25,81
2895,497,29,103
2896,203,30,37
2897,428,19,285
2898,419,50,324
2899,251,49,219
2900,411,19,40
2901,451,45,45
2902,133,23,113
2903,184,10,166
2904,178,12,144
2905,201,18,64
2906,171,15,19
2907,233,44,223
2908,379,22,171
2909,348,48,252
2910,340,48,290
2911,165,13,10
2912,481,27,359
2913,328,24,303
2914,428,44,15
2915,424,47,4
2916,156,41,94
2917,414,16,78
2918,151,15,79
2919,101,21,36
2920,222,41,188
2921,492,48,198
2922,200,36,1
2923,105,45,8
2924,382,23,196
2925,373,20,96
2926,253,22,88
2927,183,34,66
2928,322,41,160
2929,373,36,22
2930,113,36,68
2931,228,17,116
2932,441,12,82
2933,457,48,402
2934,299,44,186
2935,187,36,187
2936,244,20,236
2937,321,50,216
2938,221,12,179
2939,372,49,126
2940,160,19,13
2941,468,16,376
2942,173,37,160
2943,414,50,290
2944,156,38,53
2945,495,39,223
2946,312,10,82
2947,283,18,124
2948,202,16,137
2949,260,30,166
2950,194,10,173
2951,195,14,7
2952,392,32,138
2953,289,39,253
2954,130,43,67
2955,291,30,180
2956,493,24,454
2957,494,31,19
2958,329,40,14
2959,135,30,100
2960,213,49,122
2961,366,42,251
2962,220,29,123
2963,253,31,86
2964,146,10,122
2965,226,28,198
2966,177,14,81
2967,395,12,127
2968,385,49,268
2969,476,23,254
2970,221,40,63
2971,362,17,326
2972,429,40,217
2973,407,17,228
2974,412,34,242
2975,170,45,133
2976,128,24,117
2977,396,26,37
2978,346,28,172
2979,432,38,24
2980,385,18,49
2981,410,37,386
2982,435,25,260
2983,482,46,35
2984,370,33,223
2985,187,17,114
2986,234,39,166
2987,421,17,249
2988,108,14,107
2989,481,29,160
2990,323,23,288
2991,426,18,138
2992,482,38,416
2993,472,36,85
2994,329,19,298
2995,199,46,44
2996,267,19,114
2997,257,23,173
2998,436,47,336
2999,401,44,387
3000,190,11,105
3001,348,41,101
3002,179,44,159
3003,310,36,253
3004,253,15,70
3005,405,33,358
3006,143,13,55
3007,261,21,69
3008,472,13,433
3009,245,40,89
3010,201,10,191
3011,350,22,332
3012,189,13,37
3013,139,42,121
3014,471,17,204
3015,104,19,103
3016,107,12,103
3017,332,16,118
3018,306,48,301
3019,107,33,11
3020,141,47,133
3021,292,33,218
3022,297,37,67
3023,270,25,16
3024,315,30,26
3025,371,48,236
3026,124,27,35
3027,286,12,53
3028,387,28,232
3029,471,38,134
3030,304,32,37
3031,419,44,247
3032,338,33,264
3033,248,23,176
3034,442,36,276
3035,142,28,6
3036,270,35,47
3037,176,13,108
3038,134,34,59
3039,493,43,248
3040,187,36,45
3041,476,41,258
3042,372,40,134
3043,287,45,71
3044,113,15,11
3045,237,43,150
3046,329,21,100
3047,433,43,299
3048,442,18,119
3049,464,42,219
3050,478,30,336
3051,162,41,50
3052,299,23,184
3053,207,48,160
3054,316,45,32
3055,433,49,222
3056,290,19,248
3057,493,41,22
3058,172,36,59
3059,245,28,3
3060,198,22,3
3061,306,12,3
3062,229,38,111
3063,414,38,371
3064,323,36,81
3065,174,11,38
3066,215,45,19
3067,291,27,193
3068,472,14,127
3069,135,23,31
3070,406,49,13
3071,309,37,152
3072,254,34,120
3073,321,27,243
3074,415,45,93
3075,275,28,86
3076,389,42,188
3077,144,23,56
3078,159,41,17
3079,434,41,255
3080,282,26,138
3081,424,34,349
3082,377,47,273
3083,337,25,120
3084,328,25,59
3085,301,43,31
3086,274,33,133
3087,122,29,90
3088,476,32,285
3089,448,34,6
3090,403,13,219
3091,188,17,187
3092,476,18,211
3093,119,31,64
3094,217,38,155
3095,126,43,37
3096,287,16,195
3097,164,32,67
3098,166,21,101
3099,488,38,227
3100,496,20,155
3101,310,12,237
3102,306,43,125
3103,340,16,126
3104,382,37,148
3105,102,17,34
3106,481,48,123
3107,444,49,56
3108,198,16,9
3109,405,23,392
3110,437,10,377
3111,153,13,129
3112,286,41,132
3113,364,45,337
3114,392,42,75
3115,361,12,233
3116,159,24,18
3117,413,22,70
3118,217,49,146
3119,403,14,159
3120,237,42,156
3121,365,23,264
3122,300,20,81
3123,366,16,351
3124,137,21,2
3125,276,22,91
3126,285,45,91
3127,402,29,343
3128,149,45,9
3129,359,16,296
3130,344,50,223
3131,244,42,200
3132,425,37,137
3133,168,29,167
3134,283,30,239
3135,453,43,87
3136,271,13,203
3137,412,40,148
3138,157,19,15
3139,233,48,224
3140,189,27,94
3141,405,31,347
3142,260,33,14
3143,293,24,287
3144,243,48,1
3145,254,18,89
3146,232,32,129
3147,283,14,80
3148,149,37,66
3149,217,21,205
3150,366,14,360
3151,485,27,82
3152,147,12,103
3153,318,38,41
3154,386,12,66
3155,236,35,141
3156,218,33,176
3157,348,36,78
3158,210,23,93
3159,216,16,108
3160,439,50,171
3161,361,50,349
3162,181,36,83
3163,254,10,191
3164,474,34,215
3165,135,41,116
3166,160,43,151
3167,307,27,279
3168,163,25,47
3169,191,11,102
3170,199,25,58
3171,109,41,30
3172,297,46,210
3173,227,37,104
3174,147,31,44
3175,284,45,195
3176,151,10,39
3177,291,24,103
3178,386,19,327
3179,106,26,87
3180,220,11,47
3181,196,42,0
3182,441,40,310
3183,136,16,49
3184,383,31,134
3185,263,48,114
3186,206,14,153
3187,429,47,411
3188,331,33,194
3189,412,43,121
3190,179,44,21
3191,203,19,93
3192,418,36,241
3193,288,27,166
3194,215,14,214
3195,271,43,87
3196,385,35,34
3197,418,14,56
3198,314,30,65
3199,403,37,256
3200,299,20,296
3201,118,34,26
3202,367,21,185
3203,180,49,166
3204,459,47,58
3205,188,23,105
3206,139,13,23
3207,469,42,416
3208,199,45,46
3209,206,22,164
3210,487,48,105
3211,337,29,66
3212,305,48,76
3213,309,25,250
3214,286,50,72
3215,181,21,141
3216,435,50,32
3217,474,38,369
3218,421,16,70
3219,406,23,104
3220,441,47,399
3221,438,26,430
